StandortID,Periode,Probenahmedatum,Jahr,Probenart,Parameter,Wert
835,5,2019-11-20,2019,OBER-0-20,PHCA,6.83
835,5,2019-11-20,2019,UNTER40-60,PHCA,7.37
835,5,2019-11-20,2019,OBER-0-20,ZNT_PPM,259
835,5,2019-11-20,2019,UNTER40-60,ZNT_PPM,75.2
835,6,2024-12-11,2024,OBER-0-20,CDT_PPM,0.9188
835,6,2024-12-11,2024,UNTER40-60,CDT_PPM,0.3388
835,6,2024-12-11,2024,OBER-0-20,CRT_PPM,30.6818
835,6,2024-12-11,2024,UNTER40-60,CRT_PPM,25.2984
835,6,2024-12-11,2024,OBER-0-20,CUT_PPM,116.4594
835,6,2024-12-11,2024,UNTER40-60,CUT_PPM,37.6772
835,6,2024-12-11,2024,OBER-0-20,Hg_AMA_PPM,0.741744
835,6,2024-12-11,2024,UNTER40-60,Hg_AMA_PPM,0.252494
835,6,2024-12-11,2024,OBER-0-20,HGT_PPM,0.6789
835,6,2024-12-11,2024,UNTER40-60,HGT_PPM,0.2343
835,6,2024-12-11,2024,OBER-0-20,NIT_PPM,36.1286
835,6,2024-12-11,2024,UNTER40-60,NIT_PPM,32.3581
835,6,2024-12-11,2024,OBER-0-20,ORG_SUB,6.3825
835,6,2024-12-11,2024,UNTER40-60,ORG_SUB,2.23215
835,6,2024-12-11,2024,OBER-0-20,PBT_PPM,130.7771
835,6,2024-12-11,2024,UNTER40-60,PBT_PPM,44.0746
835,6,2024-12-11,2024,OBER-0-20,PHCA,6.81
835,6,2024-12-11,2024,UNTER40-60,PHCA,7.31
835,6,2024-12-11,2024,OBER-0-20,ZNT_PPM,289.0455
835,6,2024-12-11,2024,UNTER40-60,ZNT_PPM,99.7877
836,1,1999-12-15,1999,OBER-0-20,CDT_PPM,2.1503
836,1,1999-12-15,1999,UNTER40-60,CDT_PPM,1.4596
836,1,1999-12-15,1999,OBER-0-20,CRT_PPM,94.77153
836,1,1999-12-15,1999,UNTER40-60,CRT_PPM,46.83817
836,1,1999-12-15,1999,OBER-0-20,CUT_PPM,141.29055
836,1,1999-12-15,1999,UNTER40-60,CUT_PPM,76.052
836,1,1999-12-15,1999,OBER-0-20,Hg_AMA_PPM,1.53093
836,1,1999-12-15,1999,OBER-0-20,HGT_PPM,1.465
836,1,1999-12-15,1999,UNTER40-60,HGT_PPM,1.3994
836,1,1999-12-15,1999,OBER-0-20,NIT_PPM,30.35457
836,1,1999-12-15,1999,UNTER40-60,NIT_PPM,33.34799
836,1,1999-12-15,1999,OBER-0-20,ORG_SUB,17.16
836,1,1999-12-15,1999,UNTER40-60,ORG_SUB,5.28
836,1,1999-12-15,1999,OBER-0-20,PBT_PPM,170.25249
836,1,1999-12-15,1999,UNTER40-60,PBT_PPM,128.77041
836,1,1999-12-15,1999,OBER-0-20,PHCA,6.74
836,1,1999-12-15,1999,UNTER40-60,PHCA,6.76
836,1,1999-12-15,1999,OBER-0-20,ZNT_PPM,475.3
836,1,1999-12-15,1999,UNTER40-60,ZNT_PPM,293.34886
836,2,2004-11-18,2004,OBER-0-20,CDT_PPM,1.975
836,2,2004-11-18,2004,UNTER40-60,CDT_PPM,1.833
836,2,2004-11-18,2004,OBER-0-20,CRT_PPM,83.8
836,2,2004-11-18,2004,UNTER40-60,CRT_PPM,81
836,2,2004-11-18,2004,OBER-0-20,CUT_PPM,133.3
836,2,2004-11-18,2004,UNTER40-60,CUT_PPM,98.8
836,2,2004-11-18,2004,OBER-0-20,Hg_AMA_PPM,1.6843
836,2,2004-11-18,2004,OBER-0-20,HGT_PPM,1.273
836,2,2004-11-18,2004,UNTER40-60,HGT_PPM,1.5365
836,2,2004-11-18,2004,OBER-0-20,NIT_PPM,27.6
836,2,2004-11-18,2004,UNTER40-60,NIT_PPM,32
836,2,2004-11-18,2004,OBER-0-20,ORG_SUB,27.384375
836,2,2004-11-18,2004,OBER-0-20,PBT_PPM,156
836,2,2004-11-18,2004,UNTER40-60,PBT_PPM,133
836,2,2004-11-18,2004,OBER-0-20,ZNT_PPM,445.9
836,2,2004-11-18,2004,UNTER40-60,ZNT_PPM,371.6
836,3,2009-11-03,2009,OBER-0-20,CDT_PPM,1.86
836,3,2009-11-03,2009,UNTER40-60,CDT_PPM,1.59
836,3,2009-11-03,2009,OBER-0-20,CRT_PPM,77
836,3,2009-11-03,2009,UNTER40-60,CRT_PPM,51
836,3,2009-11-03,2009,OBER-0-20,CUT_PPM,127
836,3,2009-11-03,2009,UNTER40-60,CUT_PPM,84.1
836,3,2009-11-03,2009,OBER-0-20,Hg_AMA_PPM,1.6855
836,3,2009-11-03,2009,OBER-0-20,HGT_PPM,1.38
836,3,2009-11-03,2009,UNTER40-60,HGT_PPM,1.5
836,3,2009-11-03,2009,OBER-0-20,NIT_PPM,26.9
836,3,2009-11-03,2009,UNTER40-60,NIT_PPM,30.2
836,3,2009-11-03,2009,OBER-0-20,ORG_SUB,19.50285
836,3,2009-11-03,2009,UNTER40-60,ORG_SUB,8.173912
836,3,2009-11-03,2009,OBER-0-20,PBT_PPM,146.5
836,3,2009-11-03,2009,UNTER40-60,PBT_PPM,113.6
836,3,2009-11-03,2009,OBER-0-20,PHCA,6.73
836,3,2009-11-03,2009,UNTER40-60,PHCA,6.75
836,3,2009-11-03,2009,OBER-0-20,ZNT_PPM,435.5
836,3,2009-11-03,2009,UNTER40-60,ZNT_PPM,318
836,4,2014-12-26,2014,OBER-0-20,CDT_PPM,1.975
836,4,2014-12-26,2014,OBER-0-20,CUT_PPM,136.5
836,4,2014-12-26,2014,OBER-0-20,Hg_AMA_PPM,1.5682
836,4,2014-12-26,2014,UNTER40-60,Hg_AMA_PPM,1.6618
836,4,2014-12-26,2014,OBER-0-20,HGT_PPM,1.39
836,4,2014-12-26,2014,OBER-0-20,NIT_PPM,26.4
836,4,2014-12-26,2014,OBER-0-20,ORG_SUB,17.035755
836,4,2014-12-26,2014,UNTER40-60,ORG_SUB,5.31921
836,4,2014-12-26,2014,OBER-0-20,PBT_PPM,249
836,4,2014-12-26,2014,OBER-0-20,PHCA,6.73
836,4,2014-12-26,2014,UNTER40-60,PHCA,6.71
836,4,2014-12-26,2014,OBER-0-20,ZNT_PPM,459
836,5,2019-11-13,2019,OBER-0-20,CDT_PPM,1.88
836,5,2019-11-13,2019,UNTER40-60,CDT_PPM,1.33
836,5,2019-11-13,2019,OBER-0-20,CUT_PPM,121
836,5,2019-11-13,2019,UNTER40-60,CUT_PPM,74
836,5,2019-11-13,2019,OBER-0-20,Hg_AMA_PPM,1.49615
836,5,2019-11-13,2019,UNTER40-60,Hg_AMA_PPM,1.55245
836,5,2019-11-13,2019,OBER-0-20,HGT_PPM,1.5
836,5,2019-11-13,2019,OBER-0-20,NIT_PPM,26.5
836,5,2019-11-13,2019,UNTER40-60,NIT_PPM,27.9
836,5,2019-11-13,2019,OBER-0-20,ORG_SUB,14.389605
836,5,2019-11-13,2019,UNTER40-60,ORG_SUB,5.62005
836,5,2019-11-13,2019,OBER-0-20,PBT_PPM,151
836,5,2019-11-13,2019,UNTER40-60,PBT_PPM,106
836,5,2019-11-13,2019,OBER-0-20,PHCA,6.78
836,5,2019-11-13,2019,UNTER40-60,PHCA,6.78
836,5,2019-11-13,2019,OBER-0-20,ZNT_PPM,423
836,5,2019-11-13,2019,UNTER40-60,ZNT_PPM,269
836,6,2024-11-14,2024,OBER-0-20,CDT_PPM,2.1349
836,6,2024-11-14,2024,UNTER40-60,CDT_PPM,1.7722
836,6,2024-11-14,2024,OBER-0-20,CRT_PPM,84.2597
836,6,2024-11-14,2024,UNTER40-60,CRT_PPM,56.938
836,6,2024-11-14,2024,OBER-0-20,CUT_PPM,144.1164
836,6,2024-11-14,2024,UNTER40-60,CUT_PPM,96.8436
836,6,2024-11-14,2024,OBER-0-20,Hg_AMA_PPM,1.519168
836,6,2024-11-14,2024,UNTER40-60,Hg_AMA_PPM,1.768691
836,6,2024-11-14,2024,OBER-0-20,HGT_PPM,1.7173
836,6,2024-11-14,2024,UNTER40-60,HGT_PPM,1.707
836,6,2024-11-14,2024,OBER-0-20,NIT_PPM,30.5074
836,6,2024-11-14,2024,UNTER40-60,NIT_PPM,31.7346
836,6,2024-11-14,2024,OBER-0-20,ORG_SUB,11.321175
836,6,2024-11-14,2024,UNTER40-60,ORG_SUB,5.70285
836,6,2024-11-14,2024,OBER-0-20,PBT_PPM,183.1366
836,6,2024-11-14,2024,UNTER40-60,PBT_PPM,145.9491
836,6,2024-11-14,2024,OBER-0-20,PHCA,6.81
836,6,2024-11-14,2024,UNTER40-60,PHCA,6.78
836,6,2024-11-14,2024,OBER-0-20,ZNT_PPM,501.4187
836,6,2024-11-14,2024,UNTER40-60,ZNT_PPM,354.9711
837,1,1999-12-15,1999,OBER-0-20,CDT_PPM,1.78096
837,1,1999-12-15,1999,UNTER40-60,CDT_PPM,0.51538
837,1,1999-12-15,1999,OBER-0-20,CRT_PPM,32.7
837,1,1999-12-15,1999,UNTER40-60,CRT_PPM,23.33115
837,1,1999-12-15,1999,OBER-0-20,CUT_PPM,188.4
837,1,1999-12-15,1999,UNTER40-60,CUT_PPM,47.4962
837,1,1999-12-15,1999,OBER-0-20,Hg_AMA_PPM,0.8195
837,1,1999-12-15,1999,OBER-0-20,HGT_PPM,0.635
837,1,1999-12-15,1999,UNTER40-60,HGT_PPM,0.31454
837,1,1999-12-15,1999,OBER-0-20,NIT_PPM,30.1
837,1,1999-12-15,1999,UNTER40-60,NIT_PPM,29.02439
837,1,1999-12-15,1999,OBER-0-20,ORG_SUB,7.603195
837,1,1999-12-15,1999,UNTER40-60,ORG_SUB,2.68
837,1,1999-12-15,1999,OBER-0-20,PBT_PPM,961
837,1,1999-12-15,1999,UNTER40-60,PBT_PPM,68.36872
837,1,1999-12-15,1999,OBER-0-20,PHCA,6.83
837,1,1999-12-15,1999,UNTER40-60,PHCA,7.28
837,1,1999-12-15,1999,OBER-0-20,ZNT_PPM,674.929
837,1,1999-12-15,1999,UNTER40-60,ZNT_PPM,134.21917
837,2,2004-11-17,2004,OBER-0-20,CDT_PPM,1.614
837,2,2004-11-17,2004,UNTER40-60,CDT_PPM,0.867
837,2,2004-11-17,2004,OBER-0-20,CRT_PPM,32.1
837,2,2004-11-17,2004,UNTER40-60,CRT_PPM,25.7
837,2,2004-11-17,2004,OBER-0-20,CUT_PPM,255.3
837,2,2004-11-17,2004,UNTER40-60,CUT_PPM,72.7
837,2,2004-11-17,2004,OBER-0-20,Hg_AMA_PPM,0.7517
837,2,2004-11-17,2004,OBER-0-20,HGT_PPM,0.50896
837,2,2004-11-17,2004,UNTER40-60,HGT_PPM,0.44064
837,2,2004-11-17,2004,OBER-0-20,NIT_PPM,31.8
837,2,2004-11-17,2004,UNTER40-60,NIT_PPM,28.1
837,2,2004-11-17,2004,OBER-0-20,ORG_SUB,8.872537
837,2,2004-11-17,2004,OBER-0-20,PBT_PPM,441
837,2,2004-11-17,2004,UNTER40-60,PBT_PPM,143
837,2,2004-11-17,2004,OBER-0-20,ZNT_PPM,585.8
837,2,2004-11-17,2004,UNTER40-60,ZNT_PPM,270.2
837,3,2009-11-03,2009,OBER-0-20,CDT_PPM,1.54
837,3,2009-11-03,2009,UNTER40-60,CDT_PPM,0.45
837,3,2009-11-03,2009,OBER-0-20,CRT_PPM,31.93
837,3,2009-11-03,2009,UNTER40-60,CRT_PPM,21.58
837,3,2009-11-03,2009,OBER-0-20,CUT_PPM,184.54
837,3,2009-11-03,2009,UNTER40-60,CUT_PPM,44.54
837,3,2009-11-03,2009,OBER-0-20,Hg_AMA_PPM,0.8765
837,3,2009-11-03,2009,OBER-0-20,HGT_PPM,0.59
837,3,2009-11-03,2009,UNTER40-60,HGT_PPM,0.29
837,3,2009-11-03,2009,OBER-0-20,NIT_PPM,27.77
837,3,2009-11-03,2009,UNTER40-60,NIT_PPM,25.17
837,3,2009-11-03,2009,OBER-0-20,ORG_SUB,9.062287
837,3,2009-11-03,2009,UNTER40-60,ORG_SUB,2.819857
837,3,2009-11-03,2009,OBER-0-20,PBT_PPM,294.23
837,3,2009-11-03,2009,UNTER40-60,PBT_PPM,57.62
837,3,2009-11-03,2009,OBER-0-20,PHCA,6.8
837,3,2009-11-03,2009,UNTER40-60,PHCA,7.19
837,3,2009-11-03,2009,OBER-0-20,ZNT_PPM,563.03
837,3,2009-11-03,2009,UNTER40-60,ZNT_PPM,126.03
837,4,2014-12-26,2014,OBER-0-20,CDT_PPM,1.4795945
837,4,2014-12-26,2014,OBER-0-20,CRT_PPM,31.165892
837,4,2014-12-26,2014,OBER-0-20,CUT_PPM,180.964552
837,4,2014-12-26,2014,OBER-0-20,Hg_AMA_PPM,0.63065
837,4,2014-12-26,2014,OBER-0-20,HGT_PPM,0.559211
837,4,2014-12-26,2014,OBER-0-20,NIT_PPM,29.018987
837,4,2014-12-26,2014,OBER-0-20,ORG_SUB,9.9948225
837,4,2014-12-26,2014,OBER-0-20,PBT_PPM,317.543188
837,4,2014-12-26,2014,OBER-0-20,PHCA,6.68
837,4,2014-12-26,2014,OBER-0-20,ZNT_PPM,533.1608055
837,5,2019-11-13,2019,OBER-0-20,CDT_PPM,1.33
837,5,2019-11-13,2019,UNTER40-60,CDT_PPM,0.582
837,5,2019-11-13,2019,OBER-0-20,CUT_PPM,148
837,5,2019-11-13,2019,UNTER40-60,CUT_PPM,65.2
837,5,2019-11-13,2019,OBER-0-20,Hg_AMA_PPM,0.62345
837,5,2019-11-13,2019,UNTER40-60,Hg_AMA_PPM,0.4682
837,5,2019-11-13,2019,OBER-0-20,HGT_PPM,0.56
837,5,2019-11-13,2019,OBER-0-20,NIT_PPM,26.4
837,5,2019-11-13,2019,UNTER40-60,NIT_PPM,25.1
837,5,2019-11-13,2019,OBER-0-20,ORG_SUB,9.748492
837,5,2019-11-13,2019,UNTER40-60,ORG_SUB,3.603007
837,5,2019-11-13,2019,OBER-0-20,PBT_PPM,454
837,5,2019-11-13,2019,UNTER40-60,PBT_PPM,79.2
837,5,2019-11-13,2019,OBER-0-20,PHCA,6.69
837,5,2019-11-13,2019,UNTER40-60,PHCA,7.02
837,5,2019-11-13,2019,OBER-0-20,ZNT_PPM,510
837,5,2019-11-13,2019,UNTER40-60,ZNT_PPM,175
837,6,2024-11-14,2024,OBER-0-20,CDT_PPM,1.3485
837,6,2024-11-14,2024,UNTER40-60,CDT_PPM,0.7483
837,6,2024-11-14,2024,OBER-0-20,CRT_PPM,30.6278
837,6,2024-11-14,2024,UNTER40-60,CRT_PPM,25.4409
837,6,2024-11-14,2024,OBER-0-20,CUT_PPM,167.1173
837,6,2024-11-14,2024,UNTER40-60,CUT_PPM,65.5969
837,6,2024-11-14,2024,OBER-0-20,Hg_AMA_PPM,0.576318
837,6,2024-11-14,2024,UNTER40-60,Hg_AMA_PPM,0.536895
837,6,2024-11-14,2024,OBER-0-20,HGT_PPM,0.5594
837,6,2024-11-14,2024,UNTER40-60,HGT_PPM,0.4572
837,6,2024-11-14,2024,OBER-0-20,NIT_PPM,27.8347
837,6,2024-11-14,2024,UNTER40-60,NIT_PPM,29.4264
837,6,2024-11-14,2024,OBER-0-20,ORG_SUB,10.089525
837,6,2024-11-14,2024,UNTER40-60,ORG_SUB,3.948525
837,6,2024-11-14,2024,OBER-0-20,PBT_PPM,286.1167
837,6,2024-11-14,2024,UNTER40-60,PBT_PPM,108.7625
837,6,2024-11-14,2024,OBER-0-20,PHCA,6.68
837,6,2024-11-14,2024,UNTER40-60,PHCA,6.91
837,6,2024-11-14,2024,OBER-0-20,ZNT_PPM,576.7571
837,6,2024-11-14,2024,UNTER40-60,ZNT_PPM,242.3548
838,1,1999-09-15,1999,OBER-0-20,CDT_PPM,1.18
838,1,1999-09-15,1999,UNTER40-60,CDT_PPM,0.29006
838,1,1999-09-15,1999,OBER-0-20,CRT_PPM,42.3
838,1,1999-09-15,1999,UNTER40-60,CRT_PPM,22.12504
838,1,1999-09-15,1999,OBER-0-20,CUT_PPM,65.70096
838,1,1999-09-15,1999,UNTER40-60,CUT_PPM,25.49382
838,1,1999-09-15,1999,OBER-0-20,Hg_AMA_PPM,1.1782
838,1,1999-09-15,1999,OBER-0-20,HGT_PPM,0.9252
838,1,1999-09-15,1999,UNTER40-60,HGT_PPM,0.23523
838,1,1999-09-15,1999,OBER-0-20,NIT_PPM,30.8
838,1,1999-09-15,1999,UNTER40-60,NIT_PPM,26.96874
838,1,1999-09-15,1999,OBER-0-20,ORG_SUB,5.6834635
838,1,1999-09-15,1999,UNTER40-60,ORG_SUB,1.79
838,1,1999-09-15,1999,OBER-0-20,PBT_PPM,106
838,1,1999-09-15,1999,UNTER40-60,PBT_PPM,31.48338
838,1,1999-09-15,1999,OBER-0-20,PHCA,6.82
838,1,1999-09-15,1999,UNTER40-60,PHCA,7.47
838,1,1999-09-15,1999,OBER-0-20,ZNT_PPM,248.9
838,1,1999-09-15,1999,UNTER40-60,ZNT_PPM,76.20516
838,2,2004-11-17,2004,OBER-0-20,CDT_PPM,1.115
838,2,2004-11-17,2004,UNTER40-60,CDT_PPM,0.676
838,2,2004-11-17,2004,OBER-0-20,CRT_PPM,40.7
838,2,2004-11-17,2004,UNTER40-60,CRT_PPM,29.1
838,2,2004-11-17,2004,OBER-0-20,CUT_PPM,60.6
838,2,2004-11-17,2004,UNTER40-60,CUT_PPM,36.7
838,2,2004-11-17,2004,OBER-0-20,Hg_AMA_PPM,1.0455
838,2,2004-11-17,2004,OBER-0-20,HGT_PPM,0.7576
838,2,2004-11-17,2004,UNTER40-60,HGT_PPM,0.48222
838,2,2004-11-17,2004,OBER-0-20,NIT_PPM,28.6
838,2,2004-11-17,2004,UNTER40-60,NIT_PPM,27.7
838,2,2004-11-17,2004,OBER-0-20,ORG_SUB,7.523242
838,2,2004-11-17,2004,OBER-0-20,PBT_PPM,93.6
838,2,2004-11-17,2004,UNTER40-60,PBT_PPM,56.5
838,2,2004-11-17,2004,OBER-0-20,ZNT_PPM,240.3
838,2,2004-11-17,2004,UNTER40-60,ZNT_PPM,131.2
838,3,2009-11-03,2009,OBER-0-20,CDT_PPM,1.09
838,3,2009-11-03,2009,UNTER40-60,CDT_PPM,0.453
838,3,2009-11-03,2009,OBER-0-20,CRT_PPM,38.9
838,3,2009-11-03,2009,UNTER40-60,CRT_PPM,23.4
838,3,2009-11-03,2009,OBER-0-20,CUT_PPM,62.5
838,3,2009-11-03,2009,UNTER40-60,CUT_PPM,30.2
838,3,2009-11-03,2009,OBER-0-20,Hg_AMA_PPM,1.1131
838,3,2009-11-03,2009,OBER-0-20,HGT_PPM,0.99
838,3,2009-11-03,2009,UNTER40-60,HGT_PPM,0.09
838,3,2009-11-03,2009,OBER-0-20,NIT_PPM,29.6
838,3,2009-11-03,2009,UNTER40-60,NIT_PPM,26.6
838,3,2009-11-03,2009,OBER-0-20,ORG_SUB,7.360747
838,3,2009-11-03,2009,UNTER40-60,ORG_SUB,2.463817
838,3,2009-11-03,2009,OBER-0-20,PBT_PPM,98.2
838,3,2009-11-03,2009,UNTER40-60,PBT_PPM,38.2
838,3,2009-11-03,2009,OBER-0-20,PHCA,7.01
838,3,2009-11-03,2009,UNTER40-60,PHCA,7.27
838,3,2009-11-03,2009,OBER-0-20,ZNT_PPM,245
838,3,2009-11-03,2009,UNTER40-60,ZNT_PPM,98.8
838,4,2014-12-26,2014,OBER-0-20,CDT_PPM,1.051198
838,4,2014-12-26,2014,OBER-0-20,CRT_PPM,40.30372
838,4,2014-12-26,2014,OBER-0-20,CUT_PPM,65.583156
838,4,2014-12-26,2014,OBER-0-20,Hg_AMA_PPM,0.964375
838,4,2014-12-26,2014,OBER-0-20,HGT_PPM,0.90538
838,4,2014-12-26,2014,OBER-0-20,NIT_PPM,29.918759
838,4,2014-12-26,2014,OBER-0-20,ORG_SUB,6.6978295
838,4,2014-12-26,2014,OBER-0-20,PBT_PPM,100.935188
838,4,2014-12-26,2014,OBER-0-20,PHCA,6.855
838,4,2014-12-26,2014,OBER-0-20,ZNT_PPM,248.0748935
838,5,2019-11-13,2019,OBER-0-20,CDT_PPM,0.938
838,5,2019-11-13,2019,UNTER40-60,CDT_PPM,0.401
838,5,2019-11-13,2019,OBER-0-20,CUT_PPM,59.1
838,5,2019-11-13,2019,UNTER40-60,CUT_PPM,25.6
838,5,2019-11-13,2019,OBER-0-20,Hg_AMA_PPM,0.973
838,5,2019-11-13,2019,UNTER40-60,Hg_AMA_PPM,0.4009
838,5,2019-11-13,2019,OBER-0-20,HGT_PPM,0.88
838,5,2019-11-13,2019,OBER-0-20,NIT_PPM,25.7
838,5,2019-11-13,2019,UNTER40-60,NIT_PPM,23.5
838,5,2019-11-13,2019,OBER-0-20,ORG_SUB,7.27398
838,5,2019-11-13,2019,UNTER40-60,ORG_SUB,2.25216
838,5,2019-11-13,2019,OBER-0-20,PBT_PPM,93.4
838,5,2019-11-13,2019,UNTER40-60,PBT_PPM,43.7
838,5,2019-11-13,2019,OBER-0-20,PHCA,6.96
838,5,2019-11-13,2019,UNTER40-60,PHCA,7.31
838,5,2019-11-13,2019,OBER-0-20,ZNT_PPM,235
838,5,2019-11-13,2019,UNTER40-60,ZNT_PPM,84.6
838,6,2024-11-14,2024,OBER-0-20,CDT_PPM,1.0651
838,6,2024-11-14,2024,UNTER40-60,CDT_PPM,0.5593
838,6,2024-11-14,2024,OBER-0-20,CRT_PPM,38.6305
838,6,2024-11-14,2024,UNTER40-60,CRT_PPM,24.5501
838,6,2024-11-14,2024,OBER-0-20,CUT_PPM,63.1059
838,6,2024-11-14,2024,UNTER40-60,CUT_PPM,36.0693
838,6,2024-11-14,2024,OBER-0-20,Hg_AMA_PPM,1.008898
838,6,2024-11-14,2024,UNTER40-60,Hg_AMA_PPM,0.520116
838,6,2024-11-14,2024,OBER-0-20,HGT_PPM,0.9477
838,6,2024-11-14,2024,UNTER40-60,HGT_PPM,0.4803
838,6,2024-11-14,2024,OBER-0-20,NIT_PPM,30.2506
838,6,2024-11-14,2024,UNTER40-60,NIT_PPM,27.5183
838,6,2024-11-14,2024,OBER-0-20,ORG_SUB,6.166875
838,6,2024-11-14,2024,UNTER40-60,ORG_SUB,2.692725
838,6,2024-11-14,2024,OBER-0-20,PBT_PPM,98.8184
838,6,2024-11-14,2024,UNTER40-60,PBT_PPM,52.395
838,6,2024-11-14,2024,OBER-0-20,PHCA,6.91
838,6,2024-11-14,2024,UNTER40-60,PHCA,7.29
838,6,2024-11-14,2024,OBER-0-20,ZNT_PPM,255.6996
838,6,2024-11-14,2024,UNTER40-60,ZNT_PPM,113.07
903,1,1999-12-15,1999,OBER-0-20,CDT_PPM,1.588
903,1,1999-12-15,1999,UNTER40-60,CDT_PPM,0.41347
903,1,1999-12-15,1999,OBER-0-20,CRT_PPM,44.83715
903,1,1999-12-15,1999,UNTER40-60,CRT_PPM,23.46994
903,1,1999-12-15,1999,OBER-0-20,CUT_PPM,103.29849
903,1,1999-12-15,1999,UNTER40-60,CUT_PPM,33.66121
903,1,1999-12-15,1999,OBER-0-20,Hg_AMA_PPM,1.22874
903,1,1999-12-15,1999,OBER-0-20,HGT_PPM,0.985
903,1,1999-12-15,1999,UNTER40-60,HGT_PPM,0.2589
903,1,1999-12-15,1999,OBER-0-20,NIT_PPM,33.93334
903,1,1999-12-15,1999,UNTER40-60,NIT_PPM,28.83851
903,1,1999-12-15,1999,OBER-0-20,ORG_SUB,8.0376025
903,1,1999-12-15,1999,UNTER40-60,ORG_SUB,2.57
903,1,1999-12-15,1999,OBER-0-20,PBT_PPM,179.35589
903,1,1999-12-15,1999,UNTER40-60,PBT_PPM,71.20525
903,1,1999-12-15,1999,OBER-0-20,PHCA,6.795
903,1,1999-12-15,1999,UNTER40-60,PHCA,7.25
903,1,1999-12-15,1999,OBER-0-20,ZNT_PPM,410.98867
903,1,1999-12-15,1999,UNTER40-60,ZNT_PPM,106.8274
903,2,2004-11-17,2004,OBER-0-20,CDT_PPM,1.504
903,2,2004-11-17,2004,UNTER40-60,CDT_PPM,0.913
903,2,2004-11-17,2004,OBER-0-20,CRT_PPM,43.2
903,2,2004-11-17,2004,UNTER40-60,CRT_PPM,31.9
903,2,2004-11-17,2004,OBER-0-20,CUT_PPM,92.7
903,2,2004-11-17,2004,UNTER40-60,CUT_PPM,56.3
903,2,2004-11-17,2004,OBER-0-20,Hg_AMA_PPM,1.23535
903,2,2004-11-17,2004,OBER-0-20,HGT_PPM,0.9466
903,2,2004-11-17,2004,UNTER40-60,HGT_PPM,0.6854
903,2,2004-11-17,2004,OBER-0-20,NIT_PPM,31.6
903,2,2004-11-17,2004,UNTER40-60,NIT_PPM,30.5
903,2,2004-11-17,2004,OBER-0-20,ORG_SUB,8.2009945
903,2,2004-11-17,2004,OBER-0-20,PBT_PPM,163
903,2,2004-11-17,2004,UNTER40-60,PBT_PPM,87.5
903,2,2004-11-17,2004,OBER-0-20,PHCA,6.65
903,2,2004-11-17,2004,OBER-0-20,ZNT_PPM,380.8
903,2,2004-11-17,2004,UNTER40-60,ZNT_PPM,213.4
903,3,2009-10-22,2009,OBER-0-20,CDT_PPM,1.5
903,3,2009-10-22,2009,UNTER40-60,CDT_PPM,0.81
903,3,2009-10-22,2009,OBER-0-20,CRT_PPM,42.5
903,3,2009-10-22,2009,UNTER40-60,CRT_PPM,29.2
903,3,2009-10-22,2009,OBER-0-20,CUT_PPM,93.2
903,3,2009-10-22,2009,UNTER40-60,CUT_PPM,53.1
903,3,2009-10-22,2009,OBER-0-20,Hg_AMA_PPM,1.2087
903,3,2009-10-22,2009,OBER-0-20,HGT_PPM,1.01
903,3,2009-10-22,2009,UNTER40-60,HGT_PPM,0.64
903,3,2009-10-22,2009,OBER-0-20,NIT_PPM,30.7
903,3,2009-10-22,2009,UNTER40-60,NIT_PPM,29.7
903,3,2009-10-22,2009,OBER-0-20,ORG_SUB,7.693672
903,3,2009-10-22,2009,UNTER40-60,ORG_SUB,3.918855
903,3,2009-10-22,2009,OBER-0-20,PBT_PPM,171.7
903,3,2009-10-22,2009,UNTER40-60,PBT_PPM,87.8
903,3,2009-10-22,2009,OBER-0-20,PHCA,6.96
903,3,2009-10-22,2009,UNTER40-60,PHCA,7.09
903,3,2009-10-22,2009,OBER-0-20,ZNT_PPM,382.9
903,3,2009-10-22,2009,UNTER40-60,ZNT_PPM,201.6
903,4,2014-12-03,2014,OBER-0-20,CDT_PPM,1.5050985
903,4,2014-12-03,2014,OBER-0-20,CRT_PPM,41.299266
903,4,2014-12-03,2014,OBER-0-20,CUT_PPM,96.215526
903,4,2014-12-03,2014,OBER-0-20,Hg_AMA_PPM,1.253375
903,4,2014-12-03,2014,OBER-0-20,HGT_PPM,1.12732
903,4,2014-12-03,2014,OBER-0-20,NIT_PPM,31.280814
903,4,2014-12-03,2014,OBER-0-20,ORG_SUB,7.3287485
903,4,2014-12-03,2014,OBER-0-20,PBT_PPM,859.3923875
903,4,2014-12-03,2014,OBER-0-20,PHCA,6.87
903,4,2014-12-03,2014,OBER-0-20,ZNT_PPM,374.712786
903,5,2019-11-13,2019,OBER-0-20,CDT_PPM,1.45
903,5,2019-11-13,2019,UNTER40-60,CDT_PPM,0.558
903,5,2019-11-13,2019,OBER-0-20,CUT_PPM,86.1
903,5,2019-11-13,2019,UNTER40-60,CUT_PPM,39.8
903,5,2019-11-13,2019,OBER-0-20,Hg_AMA_PPM,1.04425
903,5,2019-11-13,2019,UNTER40-60,Hg_AMA_PPM,0.5166
903,5,2019-11-13,2019,OBER-0-20,HGT_PPM,0.93
903,5,2019-11-13,2019,OBER-0-20,NIT_PPM,30
903,5,2019-11-13,2019,UNTER40-60,NIT_PPM,27
903,5,2019-11-13,2019,OBER-0-20,ORG_SUB,6.38112
