"StandortID";"periode";"Probenart";"HorizontNr";"para";"y";"y.orig";"mad.y";"mad.y.orig";"N.used";"p.dat";"m.LaborID";"m.a.jahr";"m.ProbenIDs"
837;2;"OBER-0-20";0;"CUT_PPM";255.721501;255.3;50.64013038;50.5566599999999;3;2004-11-17;"1028";"2009";"20523-20524-20525"
837;2;"UNTER40-60";0;"CUT_PPM";72.820028;72.7;0;0;1;2004-11-17;"1028";"2009";"20526"
837;2;"OBER-0-20";0;"Hg_AMA_PPM";0.7517;0.7517;0;0;1;2004-11-17;"2538";"2015";"20523"
837;2;"OBER-0-20";0;"HGT_PPM";0.509;0.50896;0.0029652;0.0023721599999999;3;2004-11-17;"1028";"2009";"20523-20524-20525"
837;2;"UNTER40-60";0;"HGT_PPM";0.441;0.44064;0;0;1;2004-11-17;"1028";"2009";"20526"
837;2;"OBER-0-20";0;"NIT_PPM";31.632304;31.8;1.76973810719999;1.77912;3;2004-11-17;"1028";"2009";"20523-20524-20525"
837;2;"UNTER40-60";0;"NIT_PPM";27.951816;28.1;0;0;1;2004-11-17;"1028";"2009";"20526"
837;2;"OBER-0-20";0;"ORG_SUB";8.872537;8.872537;0;0;1;2004-11-17;"2538";"2015";"20523"
837;2;"OBER-0-20";0;"PBT_PPM";430.613861;441;217.15241898;222.39;3;2004-11-17;"1028";"2009";"20523-20524-20525"
837;2;"UNTER40-60";0;"PBT_PPM";139.632159;143;0;0;1;2004-11-17;"1028";"2009";"20526"
837;2;"OBER-0-20";0;"ZNT_PPM";585.172253;585.8;28.5835168668;28.6141799999999;3;2004-11-17;"1028";"2009";"20523-20524-20525"
837;2;"UNTER40-60";0;"ZNT_PPM";269.910451;270.2;0;0;1;2004-11-17;"1028";"2009";"20526"
837;3;"OBER-0-20";0;"CDT_PPM";1.480872;1.54;0;0;3;2009-11-03;"1028";"2010";"24756-24757-24758"
837;3;"UNTER40-60";0;"CDT_PPM";0.432722;0.45;0;0;1;2009-11-03;"1028";"2010";"24759"
837;3;"OBER-0-20";0;"CRT_PPM";31.726188;31.93;0.441940821000001;0.444780000000001;3;2009-11-03;"1028";"2010";"24756-24757-24758"
837;3;"UNTER40-60";0;"CRT_PPM";21.442253;21.58;0;0;1;2009-11-03;"1028";"2010";"24759"
837;3;"OBER-0-20";0;"CUT_PPM";184.644773;184.54;22.2516258216;22.239;3;2009-11-03;"1028";"2010";"24756-24757-24758"
837;3;"UNTER40-60";0;"CUT_PPM";44.565287;44.54;0;0;1;2009-11-03;"1028";"2010";"24759"
837;3;"OBER-0-20";0;"Hg_AMA_PPM";0.8765;0.8765;0;0;1;2009-11-03;"2538";"2015";"24756"
837;3;"OBER-0-20";0;"HGT_PPM";0.596592;0.59;0.0599667222;0.0593040000000001;3;2009-11-03;"1028";"2010";"24756-24757-24758"
837;3;"UNTER40-60";0;"HGT_PPM";0.29324;0.29;0;0;1;2009-11-03;"1028";"2010";"24759"
837;3;"OBER-0-20";0;"NIT_PPM";28.046118;27.77;0.149735187000002;0.148259999999997;3;2009-11-03;"1028";"2010";"24756-24757-24758"
837;3;"UNTER40-60";0;"NIT_PPM";25.420266;25.17;0;0;1;2009-11-03;"1028";"2010";"24759"
837;3;"OBER-0-20";0;"ORG_SUB";9.157013;9.062287;0.429239386800002;0.424798999800001;3;2009-11-03;"2538";"2010";"24756-24757-24758"
837;3;"UNTER40-60";0;"ORG_SUB";2.849332;2.819857;0;0;1;2009-11-03;"2538";"2010";"24759"
837;3;"OBER-0-20";0;"PBT_PPM";304.193048;294.23;56.3151806994;54.470724;3;2009-11-03;"1028";"2010";"24756-24757-24758"
837;3;"UNTER40-60";0;"PBT_PPM";59.571095;57.62;0;0;1;2009-11-03;"1028";"2010";"24759"
837;3;"OBER-0-20";0;"PHCA";6.767642;6.8;0.0296519999999994;0.103782;3;2009-11-03;"1028-2538";"2010";"24756-24757-24758"
837;3;"UNTER40-60";0;"PHCA";7.107642;7.19;0;0;1;2009-11-03;"1028";"2010";"24759"
837;3;"OBER-0-20";0;"ZNT_PPM";583.39268;563.03;10.7535394638001;10.3782;3;2009-11-03;"1028";"2010";"24756-24757-24758"
837;3;"UNTER40-60";0;"ZNT_PPM";130.588031;126.03;0;0;1;2009-11-03;"1028";"2010";"24759"
837;4;"OBER-0-20";0;"CDT_PPM";1.4184575;1.4795945;0.0370612935;0.0290508057000001;2;2014-12-26;"1028-332";"2014-2021";"33908-33910"
837;4;"OBER-0-20";0;"CRT_PPM";31.831566;31.165892;0;0;1;2014-12-26;"332";"2021";"33910"
837;4;"OBER-0-20";0;"CUT_PPM";185.779966;180.964552;20.0919550188;29.7045552048;2;2014-12-26;"1028-332";"2014-2021";"33908-33910"
837;4;"OBER-0-20";0;"Hg_AMA_PPM";0.63065;0.63065;0.0196444500000001;0.0196444500000001;2;2014-12-26;"2538";"2015-2020";"33908-33910"
837;4;"OBER-0-20";0;"HGT_PPM";0.509908;0.559211;0;0;1;2014-12-26;"332";"2021";"33910"
837;4;"OBER-0-20";0;"NIT_PPM";29.5110145;29.018987;1.2024100977;0.4729301262;2;2014-12-26;"1028-332";"2014-2021";"33908-33910"
837;4;"OBER-0-20";0;"ORG_SUB";9.9096915;9.9948225;0.612904616100001;0.4866893955;2;2014-12-26;"2538";"2015-2020";"33908-33910"
837;4;"OBER-0-20";0;"PBT_PPM";312.724338;317.543188;33.0258964812;25.8814694712;2;2014-12-26;"1028-332";"2014-2021";"33908-33910"
837;4;"OBER-0-20";0;"PHCA";6.695546;6.68;0.1564824996;0.133434;2;2014-12-26;"2538";"2015-2020";"33908-33910"
837;4;"OBER-0-20";0;"ZNT_PPM";544.8967535;533.1608055;0.32638030530002;4.68621023429997;2;2014-12-26;"1028-332";"2014-2021";"33908-33910"
837;5;"OBER-0-20";0;"CDT_PPM";1.33;1.33;0;0;1;2019-11-13;"1028";"2020";"49730"
837;5;"UNTER40-60";0;"CDT_PPM";0.582;0.582;0;0;1;2019-11-13;"1028";"2020";"49732"
837;5;"OBER-0-20";0;"CUT_PPM";148;148;0;0;1;2019-11-13;"1028";"2020";"49730"
837;5;"UNTER40-60";0;"CUT_PPM";65.2;65.2;0;0;1;2019-11-13;"1028";"2020";"49732"
837;5;"OBER-0-20";0;"Hg_AMA_PPM";0.62345;0.62345;0;0;1;2019-11-13;"2538";"2020";"49730"
837;5;"UNTER40-60";0;"Hg_AMA_PPM";0.4682;0.4682;0;0;1;2019-11-13;"2538";"2020";"49732"
837;5;"OBER-0-20";0;"HGT_PPM";0.56;0.56;0;0;1;2019-11-13;"1028";"2020";"49730"
837;5;"OBER-0-20";0;"NIT_PPM";26.4;26.4;0;0;1;2019-11-13;"1028";"2020";"49730"
837;5;"UNTER40-60";0;"NIT_PPM";25.1;25.1;0;0;1;2019-11-13;"1028";"2020";"49732"
837;5;"OBER-0-20";0;"ORG_SUB";9.748492;9.748492;0;0;1;2019-11-13;"2538";"2020";"49730"
837;5;"UNTER40-60";0;"ORG_SUB";3.603007;3.603007;0;0;1;2019-11-13;"2538";"2020";"49732"
837;5;"OBER-0-20";0;"PBT_PPM";454;454;0;0;1;2019-11-13;"1028";"2020";"49730"
837;5;"UNTER40-60";0;"PBT_PPM";79.2;79.2;0;0;1;2019-11-13;"1028";"2020";"49732"
837;5;"OBER-0-20";0;"PHCA";6.69;6.69;0;0;1;2019-11-13;"2538";"2019";"49730"
837;5;"UNTER40-60";0;"PHCA";7.02;7.02;0;0;1;2019-11-13;"2538";"2019";"49732"
837;5;"OBER-0-20";0;"ZNT_PPM";510;510;0;0;1;2019-11-13;"1028";"2020";"49730"
837;5;"UNTER40-60";0;"ZNT_PPM";175;175;0;0;1;2019-11-13;"1028";"2020";"49732"
837;6;"OBER-0-20";0;"CDT_PPM";1.3485;1.3485;0;0;1;2024-11-14;"332";"2025";"53784"
837;6;"UNTER40-60";0;"CDT_PPM";0.7483;0.7483;0;0;1;2024-11-14;"332";"2025";"53786"
837;6;"OBER-0-20";0;"CRT_PPM";30.6278;30.6278;0;0;1;2024-11-14;"332";"2025";"53784"
837;6;"UNTER40-60";0;"CRT_PPM";25.4409;25.4409;0;0;1;2024-11-14;"332";"2025";"53786"
837;6;"OBER-0-20";0;"CUT_PPM";167.1173;167.1173;0;0;1;2024-11-14;"332";"2025";"53784"
837;6;"UNTER40-60";0;"CUT_PPM";65.5969;65.5969;0;0;1;2024-11-14;"332";"2025";"53786"
837;6;"OBER-0-20";0;"Hg_AMA_PPM";0.576318;0.576318;0;0;1;2024-11-14;"2538";"2025";"53784"
837;6;"UNTER40-60";0;"Hg_AMA_PPM";0.536895;0.536895;0;0;1;2024-11-14;"2538";"2025";"53786"
837;6;"OBER-0-20";0;"HGT_PPM";0.5594;0.5594;0;0;1;2024-11-14;"332";"2025";"53784"
837;6;"UNTER40-60";0;"HGT_PPM";0.4572;0.4572;0;0;1;2024-11-14;"332";"2025";"53786"
837;6;"OBER-0-20";0;"NIT_PPM";27.8347;27.8347;0;0;1;2024-11-14;"332";"2025";"53784"
837;6;"UNTER40-60";0;"NIT_PPM";29.4264;29.4264;0;0;1;2024-11-14;"332";"2025";"53786"
837;6;"OBER-0-20";0;"ORG_SUB";10.089525;10.089525;0;0;1;2024-11-14;"2538";"2025";"53784"
837;6;"UNTER40-60";0;"ORG_SUB";3.948525;3.948525;0;0;1;2024-11-14;"2538";"2025";"53786"
837;6;"OBER-0-20";0;"PBT_PPM";286.1167;286.1167;0;0;1;2024-11-14;"332";"2025";"53784"
837;6;"UNTER40-60";0;"PBT_PPM";108.7625;108.7625;0;0;1;2024-11-14;"332";"2025";"53786"
837;6;"OBER-0-20";0;"PHCA";6.68;6.68;0;0;1;2024-11-14;"2538";"2025";"53784"
837;6;"UNTER40-60";0;"PHCA";6.91;6.91;0;0;1;2024-11-14;"2538";"2025";"53786"
837;6;"OBER-0-20";0;"ZNT_PPM";576.7571;576.7571;0;0;1;2024-11-14;"332";"2025";"53784"
837;6;"UNTER40-60";0;"ZNT_PPM";242.3548;242.3548;0;0;1;2024-11-14;"332";"2025";"53786"
838;1;"OBER-0-20";0;"CDT_PPM";1.146355;1.18;0.00741151739999996;0.0930479759999999;3;1999-09-15;"1028-332";"2009-2001";"11114-11115-11116"
838;1;"UNTER40-60";0;"CDT_PPM";0.296323;0.29006;0;0;1;1999-09-15;"332";"2001";"11117"
838;1;"OBER-0-20";0;"CRT_PPM";40.819562;42.3;0.143072382600005;0.148260000000002;3;1999-09-15;"1028-332";"2009-2001";"11114-11115-11116"
838;1;"UNTER40-60";0;"CRT_PPM";20.99246;22.12504;0;0;1;1999-09-15;"332";"2001";"11117"
838;1;"OBER-0-20";0;"CUT_PPM";63.702532;65.70096;4.0059644436;7.11790329599999;3;1999-09-15;"1028-332";"2009-2001";"11114-11115-11116"
838;1;"UNTER40-60";0;"CUT_PPM";24.724727;25.49382;0;0;1;1999-09-15;"332";"2001";"11117"
838;1;"OBER-0-20";0;"Hg_AMA_PPM";1.1782;1.1782;0;0;1;1999-09-15;"2538";"2015";"11114"
838;1;"OBER-0-20";0;"HGT_PPM";0.925;0.9252;0.0220877747999999;0.0233509500000001;3;1999-09-15;"1028-332";"2009-2001";"11114-11115-11116"
838;1;"UNTER40-60";0;"HGT_PPM";0.212585;0.23523;0;0;1;1999-09-15;"332";"2001";"11117"
838;1;"OBER-0-20";0;"NIT_PPM";30.239687;30.8;0.534136302;0.593040000000003;3;1999-09-15;"1028-332";"2009-2001";"11114-11115-11116"
838;1;"UNTER40-60";0;"NIT_PPM";25.343029;26.96874;0;0;1;1999-09-15;"332";"2001";"11117"
838;1;"OBER-0-20";0;"ORG_SUB";5.902338;5.6834635;0.0416447514;0.3609589851;2;1999-09-15;"2538-329";"2009-2000";"11114-11115"
838;1;"UNTER40-60";0;"ORG_SUB";1.932887;1.79;0;0;1;1999-09-15;"329";"2000";"11117"
838;1;"OBER-0-20";0;"PBT_PPM";98.621315;106;0.667594023599987;1.65561941999999;3;1999-09-15;"1028-332";"2009-2001";"11114-11115-11116"
838;1;"UNTER40-60";0;"PBT_PPM";28.873832;31.48338;0;0;1;1999-09-15;"332";"2001";"11117"
838;1;"OBER-0-20";0;"PHCA";6.719128;6.82;0.0074130000000005;0.22239;2;1999-09-15;"2538-332";"2009-2001";"11114-11115"
838;1;"UNTER40-60";0;"PHCA";7.224128;7.47;0;0;1;1999-09-15;"332";"2001";"11117"
838;1;"OBER-0-20";0;"ZNT_PPM";248.633277;248.9;3.0084088944;7.85778000000002;3;1999-09-15;"1028-332";"2009-2001";"11114-11115-11116"
838;1;"UNTER40-60";0;"ZNT_PPM";70.794946;76.20516;0;0;1;1999-09-15;"332";"2001";"11117"
838;2;"OBER-0-20";0;"CDT_PPM";1.083208;1.115;0.110905893;0.1141602;3;2004-11-17;"1028";"2009";"20527-20528-20529"
838;2;"UNTER40-60";0;"CDT_PPM";0.656725;0.676;0;0;1;2004-11-17;"1028";"2009";"20530"
838;2;"OBER-0-20";0;"CRT_PPM";39.27556;40.7;1.1445686826;1.18608;3;2004-11-17;"1028";"2009";"20527-20528-20529"
838;2;"UNTER40-60";0;"CRT_PPM";28.081543;29.1;0;0;1;2004-11-17;"1028";"2009";"20530"
838;2;"OBER-0-20";0;"CUT_PPM";60.70005;60.6;4.75215257579999;4.74432;3;2004-11-17;"1028";"2009";"20527-20528-20529"
838;2;"UNTER40-60";0;"CUT_PPM";36.760591;36.7;0;0;1;2004-11-17;"1028";"2009";"20530"
838;2;"OBER-0-20";0;"Hg_AMA_PPM";1.0455;1.0455;0;0;1;2004-11-17;"2538";"2015";"20527"
838;2;"OBER-0-20";0;"HGT_PPM";0.758;0.7576;0.044478;0.043647744;3;2004-11-17;"1028";"2009";"20527-20528-20529"
838;2;"UNTER40-60";0;"HGT_PPM";0.482;0.48222;0;0;1;2004-11-17;"1028";"2009";"20530"
838;2;"OBER-0-20";0;"NIT_PPM";28.449179;28.6;1.4747822502;1.4826;3;2004-11-17;"1028";"2009";"20527-20528-20529"
838;2;"UNTER40-60";0;"NIT_PPM";27.553925;27.7;0;0;1;2004-11-17;"1028";"2009";"20530"
838;2;"OBER-0-20";0;"ORG_SUB";7.523242;7.523242;0;0;1;2004-11-17;"2538";"2015";"20527"
838;2;"OBER-0-20";0;"PBT_PPM";91.395594;93.6;1.5924517644;1.63086000000001;3;2004-11-17;"1028";"2009";"20527-20528-20529"
838;2;"UNTER40-60";0;"PBT_PPM";55.169349;56.5;0;0;1;2004-11-17;"1028";"2009";"20530"
838;2;"OBER-0-20";0;"ZNT_PPM";240.042493;240.3;4.29493207919997;4.29953999999997;3;2004-11-17;"1028";"2009";"20527-20528-20529"
838;2;"UNTER40-60";0;"ZNT_PPM";131.059405;131.2;0;0;1;2004-11-17;"1028";"2009";"20530"
838;3;"OBER-0-20";0;"CDT_PPM";1.096749;1.09;0.0298358424;0.029652;3;2009-11-03;"1028";"2009";"24760-24761-24762"
838;3;"UNTER40-60";0;"CDT_PPM";0.455804;0.453;0;0;1;2009-11-03;"1028";"2009";"24763"
838;3;"OBER-0-20";0;"CRT_PPM";38.419556;38.9;0.146428989;0.148260000000002;3;2009-11-03;"1028";"2009";"24760-24761-24762"
838;3;"UNTER40-60";0;"CRT_PPM";23.110992;23.4;0;0;1;2009-11-03;"1028";"2009";"24763"
838;3;"OBER-0-20";0;"CUT_PPM";63.251331;62.5;0.300084170400002;0.296520000000004;3;2009-11-03;"1028";"2009";"24760-24761-24762"
838;3;"UNTER40-60";0;"CUT_PPM";30.563043;30.2;0;0;1;2009-11-03;"1028";"2009";"24763"
838;3;"OBER-0-20";0;"Hg_AMA_PPM";1.1131;1.1131;0;0;1;2009-11-03;"2538";"2015";"24760"
838;3;"OBER-0-20";0;"HGT_PPM";1.000747;0.99;0;0;3;2009-11-03;"1028";"2009";"24760-24761-24762"
838;3;"UNTER40-60";0;"HGT_PPM";0.090977;0.09;0;0;1;2009-11-03;"1028";"2009";"24763"
838;3;"OBER-0-20";0;"NIT_PPM";29.528272;29.6;0;0;3;2009-11-03;"1028";"2009";"24760-24761-24762"
838;3;"UNTER40-60";0;"NIT_PPM";26.535542;26.6;0;0;1;2009-11-03;"1028";"2009";"24763"
838;3;"OBER-0-20";0;"ORG_SUB";7.437687;7.360747;0.00542779859999888;0.00537145980000023;3;2009-11-03;"2538";"2010";"24760-24761-24762"
838;3;"UNTER40-60";0;"ORG_SUB";2.489571;2.463817;0;0;1;2009-11-03;"2538";"2010";"24763"
838;3;"OBER-0-20";0;"PBT_PPM";100.602698;98.2;2.43020082480001;2.37216000000001;3;2009-11-03;"1028";"2009";"24760-24761-24762"
838;3;"UNTER40-60";0;"PBT_PPM";39.134654;38.2;0;0;1;2009-11-03;"1028";"2009";"24763"
838;3;"OBER-0-20";0;"PHCA";6.927642;7.01;0;0;3;2009-11-03;"1028-2538";"2010";"24760-24761-24762"
838;3;"UNTER40-60";0;"PHCA";7.187642;7.27;0;0;1;2009-11-03;"1028";"2010";"24763"
838;3;"OBER-0-20";0;"ZNT_PPM";247.352283;245;0;0;3;2009-11-03;"1028";"2009";"24760-24761-24762"
838;3;"UNTER40-60";0;"ZNT_PPM";99.748594;98.8;0;0;1;2009-11-03;"1028";"2009";"24763"
838;4;"OBER-0-20";0;"CDT_PPM";1.007251;1.051198;0.00176429399999987;0.0462541547999999;2;2014-12-26;"1028-332";"2014-2021";"33912-33914"
838;4;"OBER-0-20";0;"CRT_PPM";41.164569;40.30372;0;0;1;2014-12-26;"332";"2021";"33914"
838;4;"OBER-0-20";0;"CUT_PPM";67.6048265;65.583156;3.4854925245;0.321492914400003;2;2014-12-26;"1028-332";"2014-2021";"33912-33914"
838;4;"OBER-0-20";0;"Hg_AMA_PPM";0.964375;0.964375;0.043922025;0.043922025;2;2014-12-26;"2538";"2015-2020";"33912-33914"
838;4;"OBER-0-20";0;"HGT_PPM";0.825557;0.90538;0;0;1;2014-12-26;"332";"2021";"33914"
838;4;"OBER-0-20";0;"NIT_PPM";30.4392895;29.918759;2.4304106127;1.6586720934;2;2014-12-26;"1028-332";"2014-2021";"33912-33914"
838;4;"OBER-0-20";0;"ORG_SUB";6.639626;6.6978295;0.2180029866;0.1317104775;2;2014-12-26;"2538";"2015-2020";"33912-33914"
838;4;"OBER-0-20";0;"PBT_PPM";99.283274;100.935188;0.419982032399998;2.86910972879999;2;2014-12-26;"1028-332";"2014-2021";"33912-33914"
838;4;"OBER-0-20";0;"PHCA";6.870546;6.855;0.1490694996;0.126021000000001;2;2014-12-26;"2538";"2015-2020";"33912-33914"
838;4;"OBER-0-20";0;"ZNT_PPM";253.5208195;248.0748935;4.09796496269999;6.0414371031;2;2014-12-26;"1028-332";"2014-2021";"33912-33914"
838;5;"OBER-0-20";0;"CDT_PPM";0.938;0.938;0;0;1;2019-11-13;"1028";"2020";"49734"
838;5;"UNTER40-60";0;"CDT_PPM";0.401;0.401;0;0;1;2019-11-13;"1028";"2020";"49736"
838;5;"OBER-0-20";0;"CUT_PPM";59.1;59.1;0;0;1;2019-11-13;"1028";"2020";"49734"
838;5;"UNTER40-60";0;"CUT_PPM";25.6;25.6;0;0;1;2019-11-13;"1028";"2020";"49736"
838;5;"OBER-0-20";0;"Hg_AMA_PPM";0.973;0.973;0;0;1;2019-11-13;"2538";"2020";"49734"
838;5;"UNTER40-60";0;"Hg_AMA_PPM";0.4009;0.4009;0;0;1;2019-11-13;"2538";"2020";"49736"
838;5;"OBER-0-20";0;"HGT_PPM";0.88;0.88;0;0;1;2019-11-13;"1028";"2020";"49734"
838;5;"OBER-0-20";0;"NIT_PPM";25.7;25.7;0;0;1;2019-11-13;"1028";"2020";"49734"
838;5;"UNTER40-60";0;"NIT_PPM";23.5;23.5;0;0;1;2019-11-13;"1028";"2020";"49736"
838;5;"OBER-0-20";0;"ORG_SUB";7.27398;7.27398;0;0;1;2019-11-13;"2538";"2020";"49734"
838;5;"UNTER40-60";0;"ORG_SUB";2.25216;2.25216;0;0;1;2019-11-13;"2538";"2020";"49736"
838;5;"OBER-0-20";0;"PBT_PPM";93.4;93.4;0;0;1;2019-11-13;"1028";"2020";"49734"
838;5;"UNTER40-60";0;"PBT_PPM";43.7;43.7;0;0;1;2019-11-13;"1028";"2020";"49736"
838;5;"OBER-0-20";0;"PHCA";6.96;6.96;0;0;1;2019-11-13;"2538";"2019";"49734"
838;5;"UNTER40-60";0;"PHCA";7.31;7.31;0;0;1;2019-11-13;"2538";"2019";"49736"
838;5;"OBER-0-20";0;"ZNT_PPM";235;235;0;0;1;2019-11-13;"1028";"2020";"49734"
838;5;"UNTER40-60";0;"ZNT_PPM";84.6;84.6;0;0;1;2019-11-13;"1028";"2020";"49736"
838;6;"OBER-0-20";0;"CDT_PPM";1.0651;1.0651;0;0;1;2024-11-14;"332";"2025";"53781"
838;6;"UNTER40-60";0;"CDT_PPM";0.5593;0.5593;0;0;1;2024-11-14;"332";"2025";"53783"
838;6;"OBER-0-20";0;"CRT_PPM";38.6305;38.6305;0;0;1;2024-11-14;"332";"2025";"53781"
838;6;"UNTER40-60";0;"CRT_PPM";24.5501;24.5501;0;0;1;2024-11-14;"332";"2025";"53783"
838;6;"OBER-0-20";0;"CUT_PPM";63.1059;63.1059;0;0;1;2024-11-14;"332";"2025";"53781"
838;6;"UNTER40-60";0;"CUT_PPM";36.0693;36.0693;0;0;1;2024-11-14;"332";"2025";"53783"
838;6;"OBER-0-20";0;"Hg_AMA_PPM";1.008898;1.008898;0;0;1;2024-11-14;"2538";"2025";"53781"
838;6;"UNTER40-60";0;"Hg_AMA_PPM";0.520116;0.520116;0;0;1;2024-11-14;"2538";"2025";"53783"
838;6;"OBER-0-20";0;"HGT_PPM";0.9477;0.9477;0;0;1;2024-11-14;"332";"2025";"53781"
838;6;"UNTER40-60";0;"HGT_PPM";0.4803;0.4803;0;0;1;2024-11-14;"332";"2025";"53783"
838;6;"OBER-0-20";0;"NIT_PPM";30.2506;30.2506;0;0;1;2024-11-14;"332";"2025";"53781"
838;6;"UNTER40-60";0;"NIT_PPM";27.5183;27.5183;0;0;1;2024-11-14;"332";"2025";"53783"
838;6;"OBER-0-20";0;"ORG_SUB";6.166875;6.166875;0;0;1;2024-11-14;"2538";"2025";"53781"
838;6;"UNTER40-60";0;"ORG_SUB";2.692725;2.692725;0;0;1;2024-11-14;"2538";"2025";"53783"
838;6;"OBER-0-20";0;"PBT_PPM";98.8184;98.8184;0;0;1;2024-11-14;"332";"2025";"53781"
838;6;"UNTER40-60";0;"PBT_PPM";52.395;52.395;0;0;1;2024-11-14;"332";"2025";"53783"
838;6;"OBER-0-20";0;"PHCA";6.91;6.91;0;0;1;2024-11-14;"2538";"2025";"53781"
838;6;"UNTER40-60";0;"PHCA";7.29;7.29;0;0;1;2024-11-14;"2538";"2025";"53783"
838;6;"OBER-0-20";0;"ZNT_PPM";255.6996;255.6996;0;0;1;2024-11-14;"332";"2025";"53781"
838;6;"UNTER40-60";0;"ZNT_PPM";113.07;113.07;0;0;1;2024-11-14;"332";"2025";"53783"
903;1;"OBER-0-20";0;"CDT_PPM";1.620583;1.588;0.0772612511999999;0.00247594200000009;3;1999-12-15;"332-1028";"2001-2009";"17051-17052-17053"
903;1;"UNTER40-60";0;"CDT_PPM";0.422005;0.41347;0;0;1;1999-12-15;"332";"2001";"17054"
903;1;"OBER-0-20";0;"CRT_PPM";42.749565;44.83715;0.307827790199993;0.690179951999997;3;1999-12-15;"332-1028";"2001-2009";"17051-17052-17053"
903;1;"UNTER40-60";0;"CRT_PPM";22.268514;23.46994;0;0;1;1999-12-15;"332";"2001";"17054"
903;1;"OBER-0-20";0;"CUT_PPM";100.159385;103.29849;1.29377309879999;1.386290304;3;1999-12-15;"332-1028";"2001-2009";"17051-17052-17053"
903;1;"UNTER40-60";0;"CUT_PPM";32.675424;33.66121;0;0;1;1999-12-15;"332";"2001";"17054"
903;1;"OBER-0-20";0;"Hg_AMA_PPM";1.22874;1.22874;0;0;1;1999-12-15;"1121";"2007";"17051"
903;1;"OBER-0-20";0;"HGT_PPM";0.893;0.985;0.0028940352000001;0.13602855;3;1999-12-15;"332-1028";"2001-2009";"17051-17052-17053"
903;1;"UNTER40-60";0;"HGT_PPM";0.234296;0.2589;0;0;1;1999-12-15;"332";"2001";"17054"
903;1;"OBER-0-20";0;"NIT_PPM";31.887793;33.93334;0.193074550200002;0.205458707999996;3;1999-12-15;"332-1028";"2001-2009";"17051-17052-17053"
903;1;"UNTER40-60";0;"NIT_PPM";27.100086;28.83851;0;0;1;1999-12-15;"332";"2001";"17054"
903;1;"OBER-0-20";0;"ORG_SUB";8.3485905;8.0376025;0.00228542790000013;0.4560514665;2;1999-12-15;"2538-329";"2009-2000";"17051-17052"
903;1;"UNTER40-60";0;"ORG_SUB";2.77515;2.57;0;0;1;1999-12-15;"329";"2000";"17054"
903;1;"OBER-0-20";0;"PBT_PPM";164.443348;179.35589;12.1744618212;28.697042514;3;1999-12-15;"332-1028";"2001-2009";"17051-17052-17053"
903;1;"UNTER40-60";0;"PBT_PPM";65.264026;71.20525;0;0;1;1999-12-15;"332";"2001";"17054"
903;1;"OBER-0-20";0;"PHCA";6.694128;6.795;0.0148259999999997;0.229803;2;1999-12-15;"2538-332";"2009-2001";"17051-17052"
903;1;"UNTER40-60";0;"PHCA";7.004128;7.25;0;0;1;1999-12-15;"332";"2001";"17054"
903;1;"OBER-0-20";0;"ZNT_PPM";381.846757;410.98867;3.04553023320004;19.6663035239999;3;1999-12-15;"332-1028";"2001-2009";"17051-17052-17053"
903;1;"UNTER40-60";0;"ZNT_PPM";99.224412;106.8274;0;0;1;1999-12-15;"332";"2001";"17054"
903;2;"OBER-0-20";0;"CDT_PPM";1.461116;1.504;0.0259247436000002;0.0266868;3;2004-11-17;"1028";"2009";"20559-20560-20561"
903;2;"UNTER40-60";0;"CDT_PPM";0.886967;0.913;0;0;1;2004-11-17;"1028";"2009";"20562"
903;2;"OBER-0-20";0;"CRT_PPM";41.688064;43.2;0.429212700000006;0.444779999999996;3;2004-11-17;"1028";"2009";"20559-20560-20561"
903;2;"UNTER40-60";0;"CRT_PPM";30.783547;31.9;0;0;1;2004-11-17;"1028";"2009";"20562"
903;2;"OBER-0-20";0;"CUT_PPM";92.853048;92.7;1.48504777259999;1.4826;3;2004-11-17;"1028";"2009";"20559-20560-20561"
903;2;"UNTER40-60";0;"CUT_PPM";56.392951;56.3;0;0;1;2004-11-17;"1028";"2009";"20562"
903;2;"OBER-0-20";0;"Hg_AMA_PPM";1.23155;1.23535;0.09125403;0.08562015;2;2004-11-17;"2538";"2015-2014";"20559-20561"
903;2;"OBER-0-20";0;"HGT_PPM";0.947;0.9466;0.0222389999999999;0.0216459599999999;3;2004-11-17;"1028";"2009";"20559-20560-20561"
903;2;"UNTER40-60";0;"HGT_PPM";0.685;0.6854;0;0;1;2004-11-17;"1028";"2009";"20562"
903;2;"OBER-0-20";0;"NIT_PPM";31.433359;31.6;0;0;3;2004-11-17;"1028";"2009";"20559-20560-20561"
903;2;"UNTER40-60";0;"NIT_PPM";30.33916;30.5;0;0;1;2004-11-17;"1028";"2009";"20562"
903;2;"OBER-0-20";0;"ORG_SUB";8.2009945;8.2009945;0.3173838885;0.3173838885;2;2004-11-17;"2538";"2015-2014";"20559-20561"
903;2;"OBER-0-20";0;"PBT_PPM";159.161132;163;7.23841495440002;7.413;3;2004-11-17;"1028";"2009";"20559-20560-20561"
903;2;"UNTER40-60";0;"PBT_PPM";85.439258;87.5;0;0;1;2004-11-17;"1028";"2009";"20562"
903;2;"OBER-0-20";0;"PHCA";6.729996;6.65;0;0;1;2004-11-17;"2538";"2014";"20561"
903;2;"OBER-0-20";0;"ZNT_PPM";380.391932;380.8;5.92404409380003;5.9304;3;2004-11-17;"1028";"2009";"20559-20560-20561"
